"","runNum","OTUId","waterperc","barkthick","Fe","Ca","density","P","K","Mn","Zn","N","C"
"20","runNum1","ITSall_OTUa_10362",0.261078227337416,0.62558372843121,1.12442543545743,0.529882688738372,0.18451413396945,0.142117536069081,-0.719492219693566,-0.205586020534171,0.131277106725965,-0.248527297880204,-1.90083671170344
"21","runNum1","ITSall_OTUa_9905",-0.791345104085471,1.5155120407795,-1.43419544757108,-2.10862787742229,1.50988790981341,0.598275481673718,0.00635874208227398,1.52001824286305,0.212935716196061,0.842214130284686,-0.910856272596214
"22","runNum1","ITSall_OTUa_9957",-4.30108791546829,-1.33587853253327,-0.529691603585796,0.930669714705548,-5.15114995884736,0.932156706626735,-1.14804704168708,0.501367846787308,-2.86604113511568,0.581882876886448,-1.79683490265503
"23","runNum1","ITSall_OTUa_8440",0.506085700748212,-0.73261321196661,0.0457861100034395,0.740556862329982,-1.63644946903089,-0.38124083193207,0.398098375853353,0.216241051094551,-1.96503699458324,-0.464916660925546,0.529816476593173
"24","runNum1","ITSall_OTUa_7913",-0.44424356639672,0.00908878297298042,-0.649625009898301,0.40548664492444,-1.72037901791303,-2.03839673474796,-1.89266885001339,0.097581568044992,0.979696618279264,1.00289262261083,0.111650825110153
"25","runNum1","ITSall_OTUa_8100",-0.646657707635733,0.505516601926096,-0.232413976834916,0.142398518637652,-0.218053200624443,0.0936917064865596,0.322529269736649,-0.669035409385075,0.689055209435007,-1.05146846268945,0.234143956954512
"26","runNum1","ITSall_OTUa_8664",1.84511165451408,0.346267827756514,0.754136110644162,2.3806155510262,-0.037116544884344,-0.0552354302254593,-1.98598524415501,0.845299957630129,-2.03147059279484,1.29280497524599,-3.7330913469225
"27","runNum1","ITSall_OTUa_1901",-0.423497811568639,-0.477236350015596,0.802675225612121,-2.31099585299261,0.723993512343307,-1.25737448249015,1.53837923663458,1.32635320816773,0.724815599183093,1.28306897516796,-1.71804875587455
"28","runNum1","ITSall_OTUa_1637",0.64714024945521,0.617492204529091,1.10392872415795,0.51238987941491,0.31607572795497,0.0250421837176668,-0.513958822885174,-0.666251843979745,0.38282515290675,-0.801581106236123,0.92633286234307
"29","runNum1","ITSall_OTUa_1619",-3.80036440331749,1.44057030087658,1.41166345612963,0.776313272639574,-1.81907085372193,0.796453720372772,-0.245810787094605,0.0226831360475336,1.03867319363407,-0.853239500176166,2.14859727867186
"30","runNum1","ITSall_OTUa_1596",-2.96423755860404,-0.294763851480172,1.46314887163136,-5.95665918281185,-1.7577966045942,-3.0827470917214,2.35549020351444,-0.280001319371033,0.572390663665456,-0.511718487672864,0.543901620243132
"31","runNum1","ITSall_OTUa_2622",1.28008883959026,0.0238718755074572,-1.24038275731322,-1.37407277527455,3.89770498125349,-6.44524985396428,1.29490719006614,-1.74383363385481,-1.36128244912075,-0.299167901779763,-2.2506663173272
"32","runNum1","ITSall_OTUa_2610",0.943038986475376,0.485021523438654,0.936180989425236,1.37293313610943,0.364989550549111,0.268766731313066,-0.924050483135293,-0.00413630774614459,0.291532148460436,-1.00790068688051,0.265472589065914
"33","runNum1","ITSall_OTUa_2357",-0.924562902807949,0.70142917003633,0.0607064416883811,-0.583640762231599,-1.66512651880551,-1.90841538864409,-2.28131248363124,-0.0299931462969146,-0.364653218811998,-1.11400943097042,-0.295944487983551
"34","runNum1","ITSall_OTUa_2433",-2.45691840444952,1.76833995546707,-1.5504299803222,-0.52579547245004,-1.51272382154377,-0.726279066589085,0.463708248992222,1.95372735292858,-0.689123215753483,-0.0107474781470638,-0.362372846107754
"35","runNum1","ITSall_OTUa_67",-0.185288440850117,0.054136308940256,-0.527812783023782,0.153014978344999,0.278469586346345,0.141718814429295,-0.789651664551863,0.371771180533223,0.586397857416973,-0.0450281909503087,0.122249926424566
"36","runNum1","ITSall_OTUa_417",3.01303474172252,-2.1045127559432,1.91807858115162,-0.712227277510361,2.2996155096039,1.60188020874769,0.0709667947537653,0.192112337906586,1.09983755347059,0.601833411916733,1.85789514187352
"37","runNum1","ITSall_OTUa_1471",-1.78523613723667,-1.12796359302395,-0.040587265545578,-2.45180362832055,-1.95030339846,-1.46606777351459,0.956675136270898,-0.123014973262749,0.377975560743299,2.55316589743401,-0.857436385113784
"38","runNum1","ITSall_OTUa_1443",-1.77050427598709,1.51550206643217,1.23993591283206,-0.912646314071512,-0.969752184987985,-0.186831278238299,1.25489945113727,0.833646725862675,0.865526697150928,0.261021702999642,-1.20066273118956
"39","runNum1","ITSall_OTUa_1484",-0.765430714451519,-2.49547418141976,0.841396393889297,2.30788569619145,-2.35075091582372,-0.458059570516046,-0.0884441603471177,-0.950663976899222,0.772094709985387,-0.660847531374152,0.992639067798476
"40","runNum1","ITSall_OTUa_1435",-0.146115572736152,0.944459700875612,-0.421267931987343,0.930664419278717,-0.808206973539295,1.19709474714711,-0.575975375944281,-0.289023057412378,-0.556807979727789,-0.551937623852563,0.611327551365198
"41","runNum1","ITSall_OTUa_1164",1.56542296826321,2.92804639620444,-0.771189128953143,0.694973732827113,-2.5545940116118,-1.87710133276439,-2.37124084144328,0.959024600475123,0.332424297928197,-0.258889247942204,-0.65475635461054
"42","runNum1","ITSall_OTUa_1053",-1.47169098317497,0.947493463018839,-0.759458300441804,-0.204661911111742,-1.55363010389081,-0.969177756820994,0.109388662197326,1.9355473630398,-1.1303167287679,-1.03848123625047,0.424904034916633
"43","runNum1","ITSall_OTUa_4285",-0.959049967905668,0.641853772898899,-5.65718991508525,-0.379307499499543,-0.253762417310816,-1.21240574507234,0.134138835886927,2.49396677511361,0.943868540760802,1.12225704771111,-0.667636534357421
"44","runNum1","ITSall_OTUa_3958",1.72645435439125,-3.26450226081292,-1.28935994927011,2.12610457622443,1.89545949667464,1.7451561351419,-0.9145215312767,-0.145119164070836,-0.398461348694137,-0.373236884716076,0.943168393426921
"45","runNum1","ITSall_OTUa_4192",1.13466023941792,-0.164706772394672,-0.141489240301363,1.23302573721,0.228579881724868,-0.0138361506668551,-1.14796377030193,-0.853932468007085,-0.167591619263539,0.185817264272474,-0.252032596719148
"46","runNum1","ITSall_OTUa_5030",-0.289356259396198,-0.242597544640097,0.0100671465985416,0.700808042458562,0.0756101818100797,0.278413813164333,-0.393251904561193,-0.445421278314494,0.26124187760907,-0.0380874109391904,0.39472359300095
"47","runNum1","ITSall_OTUa_5220",-0.142495454421064,0.748585685815074,-0.23974011564611,0.177551608358262,-0.209812233739303,0.0323724723128855,-0.549236520449805,0.162207894444967,0.310225620899712,-0.276844332030096,-0.0506244039244868
"48","runNum1","ITSall_OTUa_5129",0.388674378441758,-1.29138859442597,-0.798878111241025,-0.296558410016833,0.397470179554507,-1.24017228266824,0.21997310900626,0.358359565475256,1.21017710139827,-0.314453947285863,0.114654682422214
"49","runNum1","ITSall_OTUa_5154",-0.405696632225813,-2.14484753213484,-0.151611431463238,1.27441349086856,0.145141526821914,1.20364280921721,-1.03161611047335,-0.953566393451925,0.50640737290517,-0.0147346056084026,0.995781875131938
"50","runNum1","ITSall_OTUa_4710",-1.11940771330201,-2.29873722211665,-1.34038311963288,-0.755125179801776,0.358414484751413,0.48066735593239,0.123745306591284,1.06624789232032,0.157338358971825,2.19124699730339,1.34287642833641
"51","runNum1","ITSall_OTUa_3426",-1.18300192326103,1.93498901013461,-0.559769828910674,1.43258890666119,0.0750262441692567,-0.644526798575462,-0.451201490014759,0.919772043962187,-1.21457846138457,-1.36710237920684,-1.35721252295961
"52","runNum1","ITSall_OTUa_2979",-0.745997206587776,-0.248566311891269,-0.0600083081782117,0.0135752523104761,-0.154121689687898,-0.19123599031022,0.0795216938964002,-0.43189668950006,0.0562890096562125,-0.676384688560962,0.373593597148576
"53","runNum1","ITSall_OTUa_3123",2.84042889138735,-0.613853936143032,-0.0742346336635077,-0.542734326445808,1.28248483967728,-0.0675240281606915,-0.917682234396189,0.169186135420811,0.944244428015697,2.29194875941628,-1.16326410725817
"54","runNum1","ITSall_OTUa_3758",-1.20568182094187,-0.615643060978663,1.53867243197639,0.0505958049261984,-0.117918780472488,-1.19656460025352,-0.157924767152753,-1.40975625910339,0.769578716745621,-2.50098302129134,-0.377307900282057
"55","runNum1","ITSall_OTUa_3856",1.3494941628762,-0.584699925275319,0.204724750202373,0.157823337137174,-0.370410386974535,0.962580070498731,-0.784419320304058,0.721556302376258,0.618989890739389,1.45100849118551,-0.918800479686031
"56","runNum1","ITSall_OTUb_6068",-1.28749411049639,-0.512369587932387,0.613131979761813,-0.724156903540818,-0.134090290804292,-1.51005474813716,0.86840500392091,-0.891685674278779,0.94792555638838,-1.89641352403817,-1.66973543900275
"57","runNum1","ITSall_OTUb_6617",1.95722913530641,-1.19731657630477,0.604383004512263,-1.82010015199742,1.28292776543461,0.354092325433414,0.390788162037856,-0.786583619195081,0.525800455889202,0.597593904287251,-0.174579716740477
"58","runNum1","ITSall_OTUb_6625",0.307405213462027,-1.74208598310944,0.599344180380341,0.919661315110664,1.38801574179225,0.760655736884273,-1.48936706086872,-0.114970122888279,0.893203676131078,-0.235807044454555,0.75046888901659
"59","runNum1","ITSall_OTUb_6268",-0.376120192823213,0.411140781241313,0.0958079148147471,-0.0738268783614481,-0.268676574422426,0.273168890193606,-0.637309793194514,0.0608313923519553,0.460649812618761,-0.24512697482687,-0.201860192176398
"60","runNum1","ITSall_OTUb_4992",1.19358551769327,-1.89961261538824,2.30357849173762,-1.99632541917162,-0.145236971549205,0.925795316577002,0.810826908881442,-0.162572988731503,-1.60567333714046,1.07862754931309,0.751026757002065
"61","runNum1","ITSall_OTUb_8054",0.0535199003638542,-0.305408162245534,0.137532036713403,0.499622003728326,0.747516408205394,-0.0715720171327385,-0.41368153328849,0.421645277195471,0.376878932044333,-0.345475526382897,-0.24862469976402
"62","runNum1","ITSall_OTUb_8287",0.357767158795201,0.569304724198294,0.880300860324063,1.26625202681745,0.321123615825214,0.197956292390142,-1.09113408560624,-0.198791445665522,-0.62161010341649,-0.153506984126883,-1.55926135185445
"63","runNum1","ITSall_OTUb_8000",0.265542193881771,0.955242490609612,0.922458886367759,-0.214807303014497,-1.42718085586892,0.0984584738512796,-1.01273125488034,-0.112267702845485,0.49490318683565,-0.178529320285034,-0.77755153811329
"64","runNum1","ITSall_OTUb_7195",-0.0980369057258005,-0.825096938789099,1.28610580925905,-0.744398786704022,1.00780012822759,2.27869155470852,-0.918963136293723,-0.215591902644103,0.0977093811307253,0.583009981381692,0.148683207263726
"65","runNum1","ITSall_OTUb_7600",-0.56505483919023,1.98776039831767,0.339065847451493,-1.33561815462063,-0.2353880567326,-0.385422916506643,0.196166903031594,0.245582073111643,0.261930876641787,-0.161710731470829,-2.16260683740533
"66","runNum1","ITSall_OTUb_7634",-0.152589228083026,0.413682902771345,0.904798972415068,1.11539863188809,-0.854009643773816,-1.72059591496411,-2.76124539190547,-0.974055305905179,0.142917887346412,-2.0813814838224,-0.82774380603104
"67","runNum1","ITSall_OTUb_7311",1.36749623090701,1.3552105597733,1.5574385850334,0.064555619052965,-0.713275156581423,-0.10187336035768,-1.60194152849836,0.175749433663563,0.245421966916706,0.076106007187724,-2.5165109917863
"68","runNum1","ITSall_OTUb_429",-1.74493176828449,0.300048090965669,0.663973739345473,-2.61228918799425,-0.248957978781761,-1.87573965593571,1.64513195084486,-0.909110827700061,-0.177343844978015,-0.88099852730232,-1.76140709144639
"69","runNum1","ITSall_OTUb_2679",1.01543701965838,0.752467889372796,-0.887216489242613,0.536505256204309,0.767090777975789,-0.389515636901314,-0.477444362911301,0.510130361118435,-0.595142463048373,0.129706186793653,-0.129766830772308
"70","runNum1","ITSall_OTUb_2706",0.12225797237561,0.146507484645972,1.08228969706961,1.05255083759654,0.0331091294147494,-0.00188172806298302,-1.11105895742545,-0.600296945579741,1.05231196598841,-0.108903517915699,1.7799156296792
"71","runNum1","ITSall_OTUb_2612",0.683544606232871,-0.0342414518071037,0.56753551635473,0.331453351794209,0.113645647569827,0.425555316733455,-0.603217781716036,-0.0421395307175123,0.0597093247948504,0.292753377982097,-0.312440188863776
"72","runNum1","ITSall_OTUb_2427",0.205729966530211,-1.35664543585331,1.6604618245318,-2.56224980247973,-0.0473442631974092,-1.80238320330872,0.950265803251492,-0.857901711818951,2.17707510908537,0.273023592213547,0.631897903147291
"73","runNum1","ITSall_OTUb_2480",-2.83255567787116,-2.72774220780261,-0.319184643175907,0.124322900051771,-0.639697806875243,1.47289414604589,-0.0693788564906118,-0.567352203992129,1.59392174220689,-0.693729984504703,0.593109714936568
"74","runNum1","ITSall_OTUb_3185",-0.559684419538354,1.99317191356994,-1.14037956702923,-1.49470147817618,-1.14946589666155,-1.2111600548516,0.445801012610614,0.987815052590877,0.92826147138364,0.0584854559112995,-1.57462614590212
"75","runNum1","ITSall_OTUb_2893",1.52691275986605,-1.03851134064962,0.126616038369671,0.755329037986998,0.193395698696478,1.47399001305574,-0.845521661175247,0.769259098724898,-0.286754553988016,1.00984744228061,-0.458483294111974
"76","runNum1","ITSall_OTUb_3013",1.58035029131541,0.581920100208981,2.11971978021784,0.837681768327639,-1.12870085187303,0.7442574598672,-3.38210725438357,0.476524776940389,1.10422332492966,0.67653985718654,-2.38809595864265
"77","runNum1","ITSall_OTUb_2957",1.660149106795,0.951968611973961,0.192770858020615,1.74523423927557,0.799189027714751,-1.42797506513773,1.14434172123897,1.247969861343,0.0799423639373912,-2.26275529393889,0.622728268035087
"78","runNum1","ITSall_OTUc_2088",-0.213191923795706,-0.225562143474407,-2.74706066894026,-4.09187101544923,0.880644602452975,-3.63901802045996,0.777295274043953,0.258008172967411,1.65614328330263,0.857854824043712,0.243599073099195
"79","runNum1","ITSall_OTUc_1536",-2.90530192763115,-1.05329466176205,-3.25567378454084,-3.54928098658602,-1.4434718969694,1.00414423132046,-0.340603245853829,1.55114444958823,1.28545806353895,1.75798077072097,-0.111962813538
"80","runNum1","ITSall_OTUc_2872",0.240190680040204,1.12955225823032,1.38547681904087,0.328223353547933,-1.47975962181363,0.694398904042468,-1.80389197482831,1.0158369045132,0.153530224255754,-0.716467416009552,-1.62723537746859
"81","runNum1","ITSall_OTUc_577",1.14939844577926,-0.23738735754784,0.931845254752665,1.19352084279728,0.682945194929826,0.732618852225554,-1.15780525519762,-0.288247090342568,0.402127679986497,-0.561225940590255,0.574929855176129
"82","runNum1","ITSall_OTUc_473",-0.719219844581082,0.0187208927994697,-0.170451494723922,-0.552969606916107,-0.0694818742515868,-0.0717616892637898,-0.185363503281688,-0.219488693540619,0.342181904188768,-0.175439826070854,0.0172892937951193
"83","runNum1","ITSall_OTUc_723",-0.311537472702415,1.31071497162219,0.735003452919355,-0.155666480492562,-0.54916464250194,0.133891091710866,0.113319111671,0.671952700170459,0.667491414765853,-0.659942313834453,-0.0138148782779732
"84","runNum1","ITSall_OTUc_39",1.92248939698986,-1.68009215655501,0.249644506788854,-0.793805378135366,0.438560017664216,-0.199050096774112,1.13584992545323,-0.101817726896466,0.766225064653002,0.736974637497342,2.02479762509223
"85","runNum1","ITSall_OTUc_6",-0.633621592143103,0.831354410771759,-0.554607923385351,0.881947783257752,-0.148411683940066,0.29715461239602,-0.679180323382818,0.0303949889809947,-0.548760588448668,0.938587760861679,-0.420434091541871
"86","runNum1","ITSall_OTUc_967",-0.582033155077874,1.33804211903256,0.333338839322094,-0.421252036708043,-1.50331245643622,0.362921538600327,-1.02476533261005,0.584270992141855,0.230314861121773,-0.233329781488221,-0.779898865911419
"87","runNum1","ITSall_OTUc_1088",0.55219382308091,-0.747568525379724,-0.416076730444508,0.408378791154079,1.44434876272107,-1.64904406982613,-0.636771758769064,-0.520520038780913,0.382784960211891,1.07499410855145,0.666517111895924
"88","runNum1","ITSall_OTUd_46",2.47971280234478,0.826405062541973,0.927380277005228,0.138696069919503,-0.393513483585945,0.256135105038084,-0.535963603471749,0.588787357503787,1.60859821828531,0.558092085618718,0.843605395635351
"89","runNum1","ITSall_OTUd_286",0.787114669118842,1.12211440976342,0.502690854878749,-3.58038022654834,0.244805664619739,-4.67366562530103,0.081419526047304,-0.394796611176644,2.0668830664999,-0.55906985439357,-2.10552170216672
"90","runNum1","ITSall_OTUd_1277",-0.68789354674973,-1.62129225156867,2.37349908792895,-1.17174393464932,-0.0135600653743307,0.928145737278902,0.75270359069213,-0.933998414423324,-2.501159501968,0.867621774405954,1.60544768179772
"91","runNum1","ITSall_OTUd_8215",-1.95545447847053,1.72947773729821,-0.258600882727273,2.07371684587761,0.506230829824834,-1.17879982168613,0.735369208071012,-0.0550511092921993,0.920705701393694,-0.867798613254974,2.36507905964107
"92","runNum1","ITSall_OTUd_5666",-8.57992387050272,4.37697790859334,0.844109244663344,-1.03513712220854,-3.63586145880798,-1.24663856142196,1.03014809109679,0.26797049622307,-0.436570441619345,-3.64601507374466,-0.759066712269702
"93","runNum1","ITSall_OTUd_469",1.02010463576739,-0.771683031276805,1.05419949165117,-2.31868696199284,0.658885941810018,-1.50905239887248,0.617598701444927,0.049692997285051,0.870109602697284,0.503304509513196,-0.26428301349412
"94","runNum1","ITSall_OTUd_454",1.86810124915539,2.50245048562459,1.49037325807339,-0.0354513511080965,-2.96633577770409,1.56257407227454,-3.18150501729636,0.236039996411403,0.337714017256935,0.0486786265684831,-0.489431760833234
"95","runNum1","ITSall_OTUd_458",-1.1867768442402,-1.77762462591394,-0.57472004264715,-0.320295105857588,-0.745650462639426,0.152244786597518,0.16411866071987,-0.675809487857339,-0.0271112694910117,-0.856256555486413,0.10724377003531
"96","runNum1","ITSall_OTUd_517",-0.809651242451371,1.19622848227316,1.29972744110913,-0.851054947492646,-0.54436237447534,-3.44761675300232,-0.631720494124709,-0.298400269208143,2.48893828120611,-1.60616507659688,3.7892612667531
"97","runNum1","ITSall_OTUd_361",2.39243325899603,2.22725799995655,3.35912415874488,1.24229873995484,0.88813332924061,0.676935100729855,-0.391234587758101,0.65471760994408,0.118967688685403,-3.80595569616096,1.10630678274044
"98","runNum1","ITSall_OTUd_419",0.691256796035173,-0.272333123828333,1.27282518357446,-1.28964742890599,-0.751279352839287,0.653610226339643,-1.0382348335442,0.0512120261086319,-0.0467162854746056,0.339971388472684,-0.0656024408625572
"99","runNum1","ITSall_OTUd_663",1.78667002616592,1.78401117518547,-2.28465092711665,-2.8846587102946,0.0206773333927562,-1.90448110768535,-2.85033404099666,-4.94102199759575,1.41284060064525,1.29582761340875,-2.88607323996797
"100","runNum1","ITSall_OTUd_557",-0.633091586336006,0.65303198831413,1.43597924781875,0.473542779026064,0.427921019439673,-1.62573247411393,-1.38673607191144,-1.56155890981607,0.807949208453924,-1.74829140078505,-0.6444418155801
"101","runNum1","ITSall_OTUd_526",1.80570551786635,-2.88094045615086,1.78642550091288,-7.26490985292293,-2.53183886940577,-1.70798353976127,0.131179595572282,1.69031302091847,2.00222623296525,1.07605523797012,0.361592936551078
"102","runNum1","ITSall_OTUd_529",-1.9648367626697,-2.79166373767109,-7.1687261947864,1.27754415519361,0.160209850665955,-5.04475415781664,-1.63168943121828,-0.0232352676406971,0.121884817964523,1.55332133062153,-0.989891359012599
"103","runNum1","ITSall_OTUd_533",-0.763276244620078,-0.594609440150401,0.986076816135781,-0.318296030544351,-1.53158230338835,1.70543808838288,-0.930669346097592,1.32173146548957,0.189896618549929,0.59733724180302,-0.830174782402012
"104","runNum1","ITSall_OTUd_596",1.53606753772118,-0.36378015028382,3.47718294604527,2.46234682421293,2.44584149386551,-1.43700824606832,2.40095002712567,-1.44299050685379,-0.230919223395339,-4.65750970194619,1.60182514891495
"105","runNum1","ITSall_OTUd_571",-0.0144786754427599,5.46473367771577,0.606007956918017,2.88017098943167,-1.07485345144528,-1.01871954294334,-1.25525681243599,2.10539596518758,0.649755204793715,-2.49384668379718,1.31265232504846
"106","runNum1","ITSall_OTUd_118",1.22307234938669,0.439879815308515,-0.347544439928167,-0.503192263871742,-1.53353054316687,1.06077166227397,-4.55968535412311,-0.303240058667894,-0.457216625128952,0.223446414949366,0.426145171565671
"107","runNum1","ITSall_OTUd_111",2.29233194712381,-2.54848887686831,-1.37286519866163,1.34378841074079,2.03810882334056,0.0164730184542024,-0.625031701086901,-2.17490783941297,0.317820071597337,1.0387104651713,1.40497412540414
"108","runNum1","ITSall_OTUd_165",0.00508576175364664,-2.61176843505082,-1.77681710687099,0.47030897197691,0.884396322752229,-0.0738149393687639,0.262143759624602,-0.95755351095088,1.01669153598632,0.00753563490563722,1.60597858354024
"109","runNum1","ITSall_OTUd_168",-3.39057740983694,2.27442000402643,-0.967600983620696,0.555776063740659,-1.02282708750365,0.520895120212819,-0.626930530724291,0.00457598179905874,-1.10960781067099,-0.426066883111069,-2.90398064973316
"110","runNum1","ITSall_OTUd_146",-0.584210942736836,0.371505373661719,0.518446528801267,3.37395193664264,0.612595430886097,-1.92679782130118,-0.621180652488756,0.267996852960488,-0.141582354231135,-2.89535593450952,1.658349517001
"111","runNum1","ITSall_OTUd_148",1.23079155537113,0.578953400313681,0.965318508031455,-2.14630933638728,-0.0408642792018589,-1.75916744899567,0.19548675548126,1.43827276024748,1.86857425879772,1.41489707711738,1.04626943098927
"112","runNum1","ITSall_OTUd_154",-1.14949542725075,0.268520173815203,-1.24632290267143,-1.92360607906186,-0.574985562547083,-0.825618968426152,2.02433102060872,0.952078751056024,-3.1310958857068,1.62594404090113,-0.424477504909302
"113","runNum1","ITSall_OTUd_35",-4.48337785291613,1.04497727288979,2.3639793647477,-0.888914687934174,-3.49745242343262,-3.11546601950389,-1.50718393855776,-0.500196124408082,1.20435060867455,-3.37993719106969,-1.39111343995886
"114","runNum1","ITSall_OTUd_5",-0.309891671187111,1.64578526802961,-1.39242753745524,-0.382107330509762,-1.9779896033873,-1.27729464485882,-0.771584499442094,0.039115419538474,0.157670950369832,-0.268014537612141,-0.445965790781306
"115","runNum1","ITSall_OTUd_9",0.853873806834859,0.625936041592304,-0.735020501275121,-1.33454653267436,-0.653557974797734,-1.00136940549395,-1.52326858357072,0.153278793602049,0.0975420358982841,0.29008067737529,-0.696494357724591
"116","runNum1","ITSall_OTUd_80",-0.249406699873435,1.22851748113737,-0.753113451339347,0.718108485611012,-0.371385337590612,0.679236871726908,-0.766507572548317,-0.317019928781562,0.527130589127778,-0.61095999768409,-1.14428224354052
"117","runNum1","ITSall_OTUd_83",-1.08212300050739,-0.120146681788167,-2.89627340158894,-4.56744922344385,-0.897674463677913,0.692002636236974,0.929915363873522,1.75523882371087,1.55797219468598,0.747283509626043,-2.28937239052314
"118","runNum1","ITSall_OTUd_85",0.241079574863449,-0.145743242397247,-0.434826548588421,-1.40670802412667,-0.760593813185707,-0.319768696491038,-0.771912694404047,0.391318322502457,0.826641525157645,0.324262365200255,-0.941339936572277
"119","runNum1","ITSall_OTUd_86",2.02054392978831,5.56708284326869,-2.41972122396216,0.45687224303838,0.883387965183182,-0.426296269678985,-1.92850335224,2.45614208997584,-0.669474373140754,-3.55371455809239,-1.16350050395024
"120","runNum1","ITSall_OTUd_92",-4.4461514492059,2.19818499952183,0.0670233774506074,0.791455891659848,-0.295465665855977,-0.963467676465468,-0.452345800480499,-1.24578977535193,-3.16077806282549,-1.34135483040067,-1.45050255511226
