"","code","community","mean","se","n","upper","lower","k","t50","ne.aic","ne.r2","mean.k","lower.k","upper.k","alpha","beta","w.t50","w.aic","w.r2","mean1.beta","lower1.beta","upper1.beta","mean2.alpha","lower2.alpha","upper2.alpha","Binomial","species","size"
"73","EUTE","oo",0,0,3,0,0,0.104827729674047,6.6123,-218.450351327974,0.86590886060689,0.104637837832633,0.0903288898607337,0.11951358487253,1.16521099822139,8.22518621332377,6.0054,-219.203306475882,0.871148263080667,8.2279793204721,6.40126233860844,10,1.20016850216186,0.980009653107981,1.48655266127346,"Eucalyptus tereticornis","eute","large"
"74","EUTE","patho",6.66666666666667,0.333333333333333,3,7,6.33333333333333,0.104827729674047,6.6123,-218.450351327974,0.86590886060689,0.104637837832633,0.0903288898607337,0.11951358487253,1.16521099822139,8.22518621332377,6.0054,-219.203306475882,0.871148263080667,8.2279793204721,6.40126233860844,10,1.20016850216186,0.980009653107981,1.48655266127346,"Eucalyptus tereticornis","eute","large"
"75","EUTE","sapro",5.66666666666667,0.666666666666667,3,6.33333333333333,5,0.104827729674047,6.6123,-218.450351327974,0.86590886060689,0.104637837832633,0.0903288898607337,0.11951358487253,1.16521099822139,8.22518621332377,6.0054,-219.203306475882,0.871148263080667,8.2279793204721,6.40126233860844,10,1.20016850216186,0.980009653107981,1.48655266127346,"Eucalyptus tereticornis","eute","large"
"76","excu","all",120.666666666667,47.8376885357606,3,168.504355202427,72.828978130906,0.204479570547897,3.3899,-99.7108229095997,0.797191903253887,0.205309794897377,0.166920992305338,0.249252904568723,1.2010836858108,4.49390186699344,3.3121,-99.4882622651759,0.802963249285875,4.50802086399493,3.6299625171815,5.48130256717702,1.25182186703649,0.928991534261038,1.70997176735176,"Exocarpos cupressiformis","excu","small"
"77","excu","basid",15,9.07377172587747,3,24.0737717258775,5.92622827412253,0.204479570547897,3.3899,-99.7108229095997,0.797191903253887,0.205309794897377,0.166920992305338,0.249252904568723,1.2010836858108,4.49390186699344,3.3121,-99.4882622651759,0.802963249285875,4.50802086399493,3.6299625171815,5.48130256717702,1.25182186703649,0.928991534261038,1.70997176735176,"Exocarpos cupressiformis","excu","small"
"78","excu","oo",0.333333333333333,0.333333333333333,3,0.666666666666667,0,0.204479570547897,3.3899,-99.7108229095997,0.797191903253887,0.205309794897377,0.166920992305338,0.249252904568723,1.2010836858108,4.49390186699344,3.3121,-99.4882622651759,0.802963249285875,4.50802086399493,3.6299625171815,5.48130256717702,1.25182186703649,0.928991534261038,1.70997176735176,"Exocarpos cupressiformis","excu","small"
"79","excu","patho",7,1.52752523165195,3,8.52752523165195,5.47247476834805,0.204479570547897,3.3899,-99.7108229095997,0.797191903253887,0.205309794897377,0.166920992305338,0.249252904568723,1.2010836858108,4.49390186699344,3.3121,-99.4882622651759,0.802963249285875,4.50802086399493,3.6299625171815,5.48130256717702,1.25182186703649,0.928991534261038,1.70997176735176,"Exocarpos cupressiformis","excu","small"
"80","excu","sapro",6.66666666666667,2.02758751009941,3,8.69425417676607,4.63907915656726,0.204479570547897,3.3899,-99.7108229095997,0.797191903253887,0.205309794897377,0.166920992305338,0.249252904568723,1.2010836858108,4.49390186699344,3.3121,-99.4882622651759,0.802963249285875,4.50802086399493,3.6299625171815,5.48130256717702,1.25182186703649,0.928991534261038,1.70997176735176,"Exocarpos cupressiformis","excu","small"
"81","EXCU","all",205.333333333333,20.2182535788277,3,225.551586912161,185.115079754506,0.205468299728922,3.3735,-147.261471809494,0.90643057570725,0.204892606472459,0.180676968414579,0.228984860855842,1.63526604197087,4.03178583142047,3.2223,-189.281721044366,0.95306228236047,4.01755552221893,3.65460190065091,4.35537078780646,1.66050710370444,1.44015348603546,1.94251567716279,"Exocarpos cupressiformis","excu","large"
"82","EXCU","basid",30.3333333333333,5.2068331172711,3,35.5401664506044,25.1265002160622,0.205468299728922,3.3735,-147.261471809494,0.90643057570725,0.204892606472459,0.180676968414579,0.228984860855842,1.63526604197087,4.03178583142047,3.2223,-189.281721044366,0.95306228236047,4.01755552221893,3.65460190065091,4.35537078780646,1.66050710370444,1.44015348603546,1.94251567716279,"Exocarpos cupressiformis","excu","large"
"83","EXCU","oo",0,0,3,0,0,0.205468299728922,3.3735,-147.261471809494,0.90643057570725,0.204892606472459,0.180676968414579,0.228984860855842,1.63526604197087,4.03178583142047,3.2223,-189.281721044366,0.95306228236047,4.01755552221893,3.65460190065091,4.35537078780646,1.66050710370444,1.44015348603546,1.94251567716279,"Exocarpos cupressiformis","excu","large"
"84","EXCU","patho",13,2.3094010767585,3,15.3094010767585,10.6905989232415,0.205468299728922,3.3735,-147.261471809494,0.90643057570725,0.204892606472459,0.180676968414579,0.228984860855842,1.63526604197087,4.03178583142047,3.2223,-189.281721044366,0.95306228236047,4.01755552221893,3.65460190065091,4.35537078780646,1.66050710370444,1.44015348603546,1.94251567716279,"Exocarpos cupressiformis","excu","large"
"85","EXCU","sapro",12.3333333333333,2.72845092395748,3,15.0617842572908,9.60488240937585,0.205468299728922,3.3735,-147.261471809494,0.90643057570725,0.204892606472459,0.180676968414579,0.228984860855842,1.63526604197087,4.03178583142047,3.2223,-189.281721044366,0.95306228236047,4.01755552221893,3.65460190065091,4.35537078780646,1.66050710370444,1.44015348603546,1.94251567716279,"Exocarpos cupressiformis","excu","large"
"86","hase","all",167.666666666667,50.8767574089038,3,218.54342407557,116.789909257763,0.336196065631037,2.0618,-96.2186358223201,0.879944726637039,0.335956592425854,0.280066978126544,0.396494633368883,1.77330150950271,2.75281023911469,2.2388,-119.549236492855,0.918368416886524,2.74867649702247,2.40938210138901,3.12897744605372,1.98206524562586,1.46338287632612,3.74273953200738,"Hakea sericea","hase","small"
"87","hase","basid",19,6.02771377334171,3,25.0277137733417,12.9722862266583,0.336196065631037,2.0618,-96.2186358223201,0.879944726637039,0.335956592425854,0.280066978126544,0.396494633368883,1.77330150950271,2.75281023911469,2.2388,-119.549236492855,0.918368416886524,2.74867649702247,2.40938210138901,3.12897744605372,1.98206524562586,1.46338287632612,3.74273953200738,"Hakea sericea","hase","small"
"88","hase","oo",0.333333333333333,0.333333333333333,3,0.666666666666667,0,0.336196065631037,2.0618,-96.2186358223201,0.879944726637039,0.335956592425854,0.280066978126544,0.396494633368883,1.77330150950271,2.75281023911469,2.2388,-119.549236492855,0.918368416886524,2.74867649702247,2.40938210138901,3.12897744605372,1.98206524562586,1.46338287632612,3.74273953200738,"Hakea sericea","hase","small"
"89","hase","patho",15,5.13160143944688,3,20.1316014394469,9.86839856055312,0.336196065631037,2.0618,-96.2186358223201,0.879944726637039,0.335956592425854,0.280066978126544,0.396494633368883,1.77330150950271,2.75281023911469,2.2388,-119.549236492855,0.918368416886524,2.74867649702247,2.40938210138901,3.12897744605372,1.98206524562586,1.46338287632612,3.74273953200738,"Hakea sericea","hase","small"
"90","hase","sapro",12,4,3,16,8,0.336196065631037,2.0618,-96.2186358223201,0.879944726637039,0.335956592425854,0.280066978126544,0.396494633368883,1.77330150950271,2.75281023911469,2.2388,-119.549236492855,0.918368416886524,2.74867649702247,2.40938210138901,3.12897744605372,1.98206524562586,1.46338287632612,3.74273953200738,"Hakea sericea","hase","small"
"91","isan","all",157,69.2170499226888,3,226.217049922689,87.7829500773112,0.259215173739672,2.6741,-86.7479526551354,0.81092140909991,0.261361797782602,0.205955405111454,0.320370841584515,1.21056939571206,3.61551465319874,2.6711,-86.6548704009545,0.816662076376901,3.75919449347895,2.85056417433375,5.18604890388533,1.26181512794896,0.835529649876217,1.76384046665371,"Isopogon anemonifolius","isan","small"
"92","isan","basid",18,9.86576572463249,3,27.8657657246325,8.13423427536751,0.259215173739672,2.6741,-86.7479526551354,0.81092140909991,0.261361797782602,0.205955405111454,0.320370841584515,1.21056939571206,3.61551465319874,2.6711,-86.6548704009545,0.816662076376901,3.75919449347895,2.85056417433375,5.18604890388533,1.26181512794896,0.835529649876217,1.76384046665371,"Isopogon anemonifolius","isan","small"
"93","isan","oo",0,0,3,0,0,0.259215173739672,2.6741,-86.7479526551354,0.81092140909991,0.261361797782602,0.205955405111454,0.320370841584515,1.21056939571206,3.61551465319874,2.6711,-86.6548704009545,0.816662076376901,3.75919449347895,2.85056417433375,5.18604890388533,1.26181512794896,0.835529649876217,1.76384046665371,"Isopogon anemonifolius","isan","small"
"94","isan","patho",9.33333333333333,4.09606857581484,3,13.4294019091482,5.2372647575185,0.259215173739672,2.6741,-86.7479526551354,0.81092140909991,0.261361797782602,0.205955405111454,0.320370841584515,1.21056939571206,3.61551465319874,2.6711,-86.6548704009545,0.816662076376901,3.75919449347895,2.85056417433375,5.18604890388533,1.26181512794896,0.835529649876217,1.76384046665371,"Isopogon anemonifolius","isan","small"
"95","isan","sapro",12.6666666666667,6.06446846622008,3,18.7311351328867,6.60219820044658,0.259215173739672,2.6741,-86.7479526551354,0.81092140909991,0.261361797782602,0.205955405111454,0.320370841584515,1.21056939571206,3.61551465319874,2.6711,-86.6548704009545,0.816662076376901,3.75919449347895,2.85056417433375,5.18604890388533,1.26181512794896,0.835529649876217,1.76384046665371,"Isopogon anemonifolius","isan","small"
"96","jasc","all",160.333333333333,7.31057073315377,3,167.643904066487,153.02276260018,0.288718082003598,2.4008,-142.734686525882,0.918228083254883,0.288856860689775,0.251780626649693,0.328347190774674,1.13618004547959,3.3530319529556,2.4286,-142.741774723821,0.920831031659606,3.37816057844456,2.94275282824036,3.88533109029088,1.14459055309504,0.964431365598439,1.35788474381722,"Jacksonia scoparia","jasc","small"
"97","jasc","basid",14.3333333333333,1.66666666666667,3,16,12.6666666666667,0.288718082003598,2.4008,-142.734686525882,0.918228083254883,0.288856860689775,0.251780626649693,0.328347190774674,1.13618004547959,3.3530319529556,2.4286,-142.741774723821,0.920831031659606,3.37816057844456,2.94275282824036,3.88533109029088,1.14459055309504,0.964431365598439,1.35788474381722,"Jacksonia scoparia","jasc","small"
"98","jasc","oo",0,0,3,0,0,0.288718082003598,2.4008,-142.734686525882,0.918228083254883,0.288856860689775,0.251780626649693,0.328347190774674,1.13618004547959,3.3530319529556,2.4286,-142.741774723821,0.920831031659606,3.37816057844456,2.94275282824036,3.88533109029088,1.14459055309504,0.964431365598439,1.35788474381722,"Jacksonia scoparia","jasc","small"
"99","jasc","patho",6.66666666666667,1.45296631451356,3,8.11963298118022,5.21370035215311,0.288718082003598,2.4008,-142.734686525882,0.918228083254883,0.288856860689775,0.251780626649693,0.328347190774674,1.13618004547959,3.3530319529556,2.4286,-142.741774723821,0.920831031659606,3.37816057844456,2.94275282824036,3.88533109029088,1.14459055309504,0.964431365598439,1.35788474381722,"Jacksonia scoparia","jasc","small"
"100","jasc","sapro",6.33333333333333,1.66666666666667,3,8,4.66666666666667,0.288718082003598,2.4008,-142.734686525882,0.918228083254883,0.288856860689775,0.251780626649693,0.328347190774674,1.13618004547959,3.3530319529556,2.4286,-142.741774723821,0.920831031659606,3.37816057844456,2.94275282824036,3.88533109029088,1.14459055309504,0.964431365598439,1.35788474381722,"Jacksonia scoparia","jasc","small"
"101","JASC","all",150,11.5036226178249,3,161.503622617825,138.496377382175,0.171033342368226,4.0528,-205.019524454179,0.877530665562398,0.171442270060437,0.146320366654785,0.197832659396688,1.32019190262061,5.01323896518377,3.798,-213.350047922403,0.891994270902041,4.99787106820446,4.29799968309638,5.69285296672883,1.35210153730536,1.13462580570041,1.6291823220724,"Jacksonia scoparia","jasc","large"
"102","JASC","basid",11.6666666666667,0.881917103688197,3,12.5485837703549,10.7847495629785,0.171033342368226,4.0528,-205.019524454179,0.877530665562398,0.171442270060437,0.146320366654785,0.197832659396688,1.32019190262061,5.01323896518377,3.798,-213.350047922403,0.891994270902041,4.99787106820446,4.29799968309638,5.69285296672883,1.35210153730536,1.13462580570041,1.6291823220724,"Jacksonia scoparia","jasc","large"
"103","JASC","oo",0,0,3,0,0,0.171033342368226,4.0528,-205.019524454179,0.877530665562398,0.171442270060437,0.146320366654785,0.197832659396688,1.32019190262061,5.01323896518377,3.798,-213.350047922403,0.891994270902041,4.99787106820446,4.29799968309638,5.69285296672883,1.35210153730536,1.13462580570041,1.6291823220724,"Jacksonia scoparia","jasc","large"
"104","JASC","patho",5.33333333333333,0.666666666666667,3,6,4.66666666666667,0.171033342368226,4.0528,-205.019524454179,0.877530665562398,0.171442270060437,0.146320366654785,0.197832659396688,1.32019190262061,5.01323896518377,3.798,-213.350047922403,0.891994270902041,4.99787106820446,4.29799968309638,5.69285296672883,1.35210153730536,1.13462580570041,1.6291823220724,"Jacksonia scoparia","jasc","large"
"105","JASC","sapro",4.33333333333333,0.333333333333333,3,4.66666666666667,4,0.171033342368226,4.0528,-205.019524454179,0.877530665562398,0.171442270060437,0.146320366654785,0.197832659396688,1.32019190262061,5.01323896518377,3.798,-213.350047922403,0.891994270902041,4.99787106820446,4.29799968309638,5.69285296672883,1.35210153730536,1.13462580570041,1.6291823220724,"Jacksonia scoparia","jasc","large"
"106","leer","all",245.5,11.9909688237996,6,257.4909688238,233.5090311762,0.197658755646454,3.5068,-72.7621379693578,0.72937866230522,0.199230371306138,0.151951292742845,0.252608239783365,1.59438604211072,4.25541608428122,3.3815,-78.2798982305636,0.758980926332986,4.36429145755658,3.50449711134589,5.70019044825315,1.74898657590581,1.09615255077877,2.86892470812088,"Leucopogon ericoides","leer","small"
"107","leer","basid",30,2.63312235441753,6,32.6331223544175,27.3668776455825,0.197658755646454,3.5068,-72.7621379693578,0.72937866230522,0.199230371306138,0.151951292742845,0.252608239783365,1.59438604211072,4.25541608428122,3.3815,-78.2798982305636,0.758980926332986,4.36429145755658,3.50449711134589,5.70019044825315,1.74898657590581,1.09615255077877,2.86892470812088,"Leucopogon ericoides","leer","small"
"108","leer","oo",0,0,6,0,0,0.197658755646454,3.5068,-72.7621379693578,0.72937866230522,0.199230371306138,0.151951292742845,0.252608239783365,1.59438604211072,4.25541608428122,3.3815,-78.2798982305636,0.758980926332986,4.36429145755658,3.50449711134589,5.70019044825315,1.74898657590581,1.09615255077877,2.86892470812088,"Leucopogon ericoides","leer","small"
"109","leer","patho",12.5,1.5,6,14,11,0.197658755646454,3.5068,-72.7621379693578,0.72937866230522,0.199230371306138,0.151951292742845,0.252608239783365,1.59438604211072,4.25541608428122,3.3815,-78.2798982305636,0.758980926332986,4.36429145755658,3.50449711134589,5.70019044825315,1.74898657590581,1.09615255077877,2.86892470812088,"Leucopogon ericoides","leer","small"
"110","leer","sapro",13.1666666666667,1.07754865834964,6,14.2442153250163,12.089118008317,0.197658755646454,3.5068,-72.7621379693578,0.72937866230522,0.199230371306138,0.151951292742845,0.252608239783365,1.59438604211072,4.25541608428122,3.3815,-78.2798982305636,0.758980926332986,4.36429145755658,3.50449711134589,5.70019044825315,1.74898657590581,1.09615255077877,2.86892470812088,"Leucopogon ericoides","leer","small"
"111","lepa","all",96,16.6433169770932,3,112.643316977093,79.3566830229068,0.200836626473516,3.4513,-95.2925346797692,0.776999754571916,0.200646926676969,0.15472730463626,0.247599791595002,1.08264161802163,4.78324751336569,3.4096,-93.483715327811,0.778075515885149,5.10923066096692,3.67093719630739,7.97189971056263,1.11592947567042,0.738067843642203,1.54066994887899,"Leptospermum parvifolium","lepa","small"
"112","lepa","basid",14,0.577350269189626,3,14.5773502691896,13.4226497308104,0.200836626473516,3.4513,-95.2925346797692,0.776999754571916,0.200646926676969,0.15472730463626,0.247599791595002,1.08264161802163,4.78324751336569,3.4096,-93.483715327811,0.778075515885149,5.10923066096692,3.67093719630739,7.97189971056263,1.11592947567042,0.738067843642203,1.54066994887899,"Leptospermum parvifolium","lepa","small"
"113","lepa","oo",0,0,3,0,0,0.200836626473516,3.4513,-95.2925346797692,0.776999754571916,0.200646926676969,0.15472730463626,0.247599791595002,1.08264161802163,4.78324751336569,3.4096,-93.483715327811,0.778075515885149,5.10923066096692,3.67093719630739,7.97189971056263,1.11592947567042,0.738067843642203,1.54066994887899,"Leptospermum parvifolium","lepa","small"
"114","lepa","patho",4.33333333333333,1.45296631451356,3,5.78629964784689,2.88036701881978,0.200836626473516,3.4513,-95.2925346797692,0.776999754571916,0.200646926676969,0.15472730463626,0.247599791595002,1.08264161802163,4.78324751336569,3.4096,-93.483715327811,0.778075515885149,5.10923066096692,3.67093719630739,7.97189971056263,1.11592947567042,0.738067843642203,1.54066994887899,"Leptospermum parvifolium","lepa","small"
"115","lepa","sapro",8,1.15470053837925,3,9.15470053837925,6.84529946162075,0.200836626473516,3.4513,-95.2925346797692,0.776999754571916,0.200646926676969,0.15472730463626,0.247599791595002,1.08264161802163,4.78324751336569,3.4096,-93.483715327811,0.778075515885149,5.10923066096692,3.67093719630739,7.97189971056263,1.11592947567042,0.738067843642203,1.54066994887899,"Leptospermum parvifolium","lepa","small"
"116","LEPA","all",109.5,15.9504440899514,4,125.450444089951,93.5495559100486,0.141128987874252,4.9115,-104.679830264222,0.7036435697906,0.141681505857811,0.103139767513639,0.181841763940145,1.14589382599681,6.39930939718466,4.6476,-103.341323031783,0.707047234924185,6.72265886544281,4.39108290168211,10,1.2127933207229,0.851714214072479,1.70372721390041,"Leptospermum parvifolium","lepa","large"
"117","LEPA","basid",15.5,2.9011491975882,4,18.4011491975882,12.5988508024118,0.141128987874252,4.9115,-104.679830264222,0.7036435697906,0.141681505857811,0.103139767513639,0.181841763940145,1.14589382599681,6.39930939718466,4.6476,-103.341323031783,0.707047234924185,6.72265886544281,4.39108290168211,10,1.2127933207229,0.851714214072479,1.70372721390041,"Leptospermum parvifolium","lepa","large"
"118","LEPA","oo",0,0,4,0,0,0.141128987874252,4.9115,-104.679830264222,0.7036435697906,0.141681505857811,0.103139767513639,0.181841763940145,1.14589382599681,6.39930939718466,4.6476,-103.341323031783,0.707047234924185,6.72265886544281,4.39108290168211,10,1.2127933207229,0.851714214072479,1.70372721390041,"Leptospermum parvifolium","lepa","large"
"119","LEPA","patho",5.5,1.5545631755148,4,7.0545631755148,3.9454368244852,0.141128987874252,4.9115,-104.679830264222,0.7036435697906,0.141681505857811,0.103139767513639,0.181841763940145,1.14589382599681,6.39930939718466,4.6476,-103.341323031783,0.707047234924185,6.72265886544281,4.39108290168211,10,1.2127933207229,0.851714214072479,1.70372721390041,"Leptospermum parvifolium","lepa","large"
"120","LEPA","sapro",6.75,0.853912563829966,4,7.60391256382997,5.89608743617003,0.141128987874252,4.9115,-104.679830264222,0.7036435697906,0.141681505857811,0.103139767513639,0.181841763940145,1.14589382599681,6.39930939718466,4.6476,-103.341323031783,0.707047234924185,6.72265886544281,4.39108290168211,10,1.2127933207229,0.851714214072479,1.70372721390041,"Leptospermum parvifolium","lepa","large"
"121","mede","all",134,21.594752448994,3,155.594752448994,112.405247551006,0.236304242838541,2.9333,-128.237471126966,0.870681726494565,0.236043786367833,0.198830001203245,0.276239222956002,1.04127401771179,4.15714669735775,2.9237,-126.252863692071,0.870970775270256,4.2141938478471,3.4309479189731,5.17026342194522,1.06060679561783,0.857456691703848,1.28601983031444,"Melaleuca decora","mede","small"
"122","mede","basid",16.6666666666667,4.66666666666667,3,21.3333333333333,12,0.236304242838541,2.9333,-128.237471126966,0.870681726494565,0.236043786367833,0.198830001203245,0.276239222956002,1.04127401771179,4.15714669735775,2.9237,-126.252863692071,0.870970775270256,4.2141938478471,3.4309479189731,5.17026342194522,1.06060679561783,0.857456691703848,1.28601983031444,"Melaleuca decora","mede","small"
"123","mede","oo",0,0,3,0,0,0.236304242838541,2.9333,-128.237471126966,0.870681726494565,0.236043786367833,0.198830001203245,0.276239222956002,1.04127401771179,4.15714669735775,2.9237,-126.252863692071,0.870970775270256,4.2141938478471,3.4309479189731,5.17026342194522,1.06060679561783,0.857456691703848,1.28601983031444,"Melaleuca decora","mede","small"
"124","mede","patho",6.33333333333333,2.02758751009941,3,8.36092084343274,4.30574582323393,0.236304242838541,2.9333,-128.237471126966,0.870681726494565,0.236043786367833,0.198830001203245,0.276239222956002,1.04127401771179,4.15714669735775,2.9237,-126.252863692071,0.870970775270256,4.2141938478471,3.4309479189731,5.17026342194522,1.06060679561783,0.857456691703848,1.28601983031444,"Melaleuca decora","mede","small"
"125","mede","sapro",10.6666666666667,2.90593262902712,3,13.5725992956938,7.76073403763955,0.236304242838541,2.9333,-128.237471126966,0.870681726494565,0.236043786367833,0.198830001203245,0.276239222956002,1.04127401771179,4.15714669735775,2.9237,-126.252863692071,0.870970775270256,4.2141938478471,3.4309479189731,5.17026342194522,1.06060679561783,0.857456691703848,1.28601983031444,"Melaleuca decora","mede","small"
"126","MEDE","all",163,10.0166528008778,3,173.016652800878,152.983347199122,0.180283078915663,3.8448,-192.680046407129,0.891581821826349,0.179840582773621,0.154167880325358,0.204655238337704,1.45228003856859,4.62951455123286,3.597,-211.674400963103,0.917280045532952,4.62897613019589,4.09481783804407,5.19526157522456,1.47430703803463,1.26576370738235,1.71422182226896,"Melaleuca decora","mede","large"
"127","MEDE","basid",17.6666666666667,2.40370085030933,3,20.070367516976,15.2629658163573,0.180283078915663,3.8448,-192.680046407129,0.891581821826349,0.179840582773621,0.154167880325358,0.204655238337704,1.45228003856859,4.62951455123286,3.597,-211.674400963103,0.917280045532952,4.62897613019589,4.09481783804407,5.19526157522456,1.47430703803463,1.26576370738235,1.71422182226896,"Melaleuca decora","mede","large"
"128","MEDE","oo",0,0,3,0,0,0.180283078915663,3.8448,-192.680046407129,0.891581821826349,0.179840582773621,0.154167880325358,0.204655238337704,1.45228003856859,4.62951455123286,3.597,-211.674400963103,0.917280045532952,4.62897613019589,4.09481783804407,5.19526157522456,1.47430703803463,1.26576370738235,1.71422182226896,"Melaleuca decora","mede","large"
"129","MEDE","patho",6.66666666666667,0.881917103688197,3,7.54858377035486,5.78474956297847,0.180283078915663,3.8448,-192.680046407129,0.891581821826349,0.179840582773621,0.154167880325358,0.204655238337704,1.45228003856859,4.62951455123286,3.597,-211.674400963103,0.917280045532952,4.62897613019589,4.09481783804407,5.19526157522456,1.47430703803463,1.26576370738235,1.71422182226896,"Melaleuca decora","mede","large"
"130","MEDE","sapro",7,1.15470053837925,3,8.15470053837925,5.84529946162075,0.180283078915663,3.8448,-192.680046407129,0.891581821826349,0.179840582773621,0.154167880325358,0.204655238337704,1.45228003856859,4.62951455123286,3.597,-211.674400963103,0.917280045532952,4.62897613019589,4.09481783804407,5.19526157522456,1.47430703803463,1.26576370738235,1.71422182226896,"Melaleuca decora","mede","large"
"131","olst","all",188.666666666667,12.8365796759798,3,201.503246342646,175.830086990687,0.334173403647188,2.0743,-118.27482925074,0.91392930216753,0.334741249402055,0.289142418126623,0.383750835195846,1.32867080470762,2.8581768200185,2.1692,-125.809970720727,0.926176004223499,2.89713448229879,2.54152288305187,3.30896179378909,1.34175825894292,1.08681994921894,1.62546122613958,"Olax stricta","olst","small"
"132","olst","basid",23.6666666666667,3.2829526005987,3,26.9496192672654,20.383714066068,0.334173403647188,2.0743,-118.27482925074,0.91392930216753,0.334741249402055,0.289142418126623,0.383750835195846,1.32867080470762,2.8581768200185,2.1692,-125.809970720727,0.926176004223499,2.89713448229879,2.54152288305187,3.30896179378909,1.34175825894292,1.08681994921894,1.62546122613958,"Olax stricta","olst","small"
"133","olst","oo",0,0,3,0,0,0.334173403647188,2.0743,-118.27482925074,0.91392930216753,0.334741249402055,0.289142418126623,0.383750835195846,1.32867080470762,2.8581768200185,2.1692,-125.809970720727,0.926176004223499,2.89713448229879,2.54152288305187,3.30896179378909,1.34175825894292,1.08681994921894,1.62546122613958,"Olax stricta","olst","small"
"134","olst","patho",10.3333333333333,0.881917103688197,3,11.2152504370215,9.45141622964514,0.334173403647188,2.0743,-118.27482925074,0.91392930216753,0.334741249402055,0.289142418126623,0.383750835195846,1.32867080470762,2.8581768200185,2.1692,-125.809970720727,0.926176004223499,2.89713448229879,2.54152288305187,3.30896179378909,1.34175825894292,1.08681994921894,1.62546122613958,"Olax stricta","olst","small"
"135","olst","sapro",9,1,3,10,8,0.334173403647188,2.0743,-118.27482925074,0.91392930216753,0.334741249402055,0.289142418126623,0.383750835195846,1.32867080470762,2.8581768200185,2.1692,-125.809970720727,0.926176004223499,2.89713448229879,2.54152288305187,3.30896179378909,1.34175825894292,1.08681994921894,1.62546122613958,"Olax stricta","olst","small"
"136","peli","all",111,37.5099986670221,3,148.509998667022,73.4900013329779,0.274127460051759,2.5286,-114.508723192772,0.881128899556451,0.274070568697104,0.232039683351653,0.318445593905295,1.47696933842573,3.32771508137998,2.5965,-126.111333877307,0.903455839887902,3.35075180253637,2.90930495588647,3.92055261103479,1.51622065364953,1.19017405347018,1.87663235691665,"Persoonia linearis","peli","small"
"137","peli","basid",13.6666666666667,4.70224532655529,3,18.368911993222,8.96442134011137,0.274127460051759,2.5286,-114.508723192772,0.881128899556451,0.274070568697104,0.232039683351653,0.318445593905295,1.47696933842573,3.32771508137998,2.5965,-126.111333877307,0.903455839887902,3.35075180253637,2.90930495588647,3.92055261103479,1.51622065364953,1.19017405347018,1.87663235691665,"Persoonia linearis","peli","small"
"138","peli","oo",0.333333333333333,0.333333333333333,3,0.666666666666667,0,0.274127460051759,2.5286,-114.508723192772,0.881128899556451,0.274070568697104,0.232039683351653,0.318445593905295,1.47696933842573,3.32771508137998,2.5965,-126.111333877307,0.903455839887902,3.35075180253637,2.90930495588647,3.92055261103479,1.51622065364953,1.19017405347018,1.87663235691665,"Persoonia linearis","peli","small"
"139","peli","patho",5.66666666666667,2.02758751009941,3,7.69425417676607,3.63907915656726,0.274127460051759,2.5286,-114.508723192772,0.881128899556451,0.274070568697104,0.232039683351653,0.318445593905295,1.47696933842573,3.32771508137998,2.5965,-126.111333877307,0.903455839887902,3.35075180253637,2.90930495588647,3.92055261103479,1.51622065364953,1.19017405347018,1.87663235691665,"Persoonia linearis","peli","small"
"140","peli","sapro",8.33333333333333,2.33333333333333,3,10.6666666666667,6,0.274127460051759,2.5286,-114.508723192772,0.881128899556451,0.274070568697104,0.232039683351653,0.318445593905295,1.47696933842573,3.32771508137998,2.5965,-126.111333877307,0.903455839887902,3.35075180253637,2.90930495588647,3.92055261103479,1.51622065364953,1.19017405347018,1.87663235691665,"Persoonia linearis","peli","small"
"141","PELI","all",108.333333333333,6.35959467611297,3,114.692928009446,101.97373865722,0.174015786073251,3.9833,-137.346483395237,0.848412489470794,0.173657056973455,0.14564837674422,0.203296595582868,1.28780546707079,5.03126955707782,3.7851,-139.809548268054,0.85859871272413,5.19818056293706,4.26174411351983,6.90833220358018,1.30877643960432,0.894556680835408,1.75742745329857,"Persoonia linearis","peli","large"
"142","PELI","basid",14,5.56776436283002,3,19.56776436283,8.43223563716998,0.174015786073251,3.9833,-137.346483395237,0.848412489470794,0.173657056973455,0.14564837674422,0.203296595582868,1.28780546707079,5.03126955707782,3.7851,-139.809548268054,0.85859871272413,5.19818056293706,4.26174411351983,6.90833220358018,1.30877643960432,0.894556680835408,1.75742745329857,"Persoonia linearis","peli","large"
"143","PELI","oo",0.666666666666667,0.666666666666667,3,1.33333333333333,0,0.174015786073251,3.9833,-137.346483395237,0.848412489470794,0.173657056973455,0.14564837674422,0.203296595582868,1.28780546707079,5.03126955707782,3.7851,-139.809548268054,0.85859871272413,5.19818056293706,4.26174411351983,6.90833220358018,1.30877643960432,0.894556680835408,1.75742745329857,"Persoonia linearis","peli","large"
"144","PELI","patho",5,1.15470053837925,3,6.15470053837925,3.84529946162075,0.174015786073251,3.9833,-137.346483395237,0.848412489470794,0.173657056973455,0.14564837674422,0.203296595582868,1.28780546707079,5.03126955707782,3.7851,-139.809548268054,0.85859871272413,5.19818056293706,4.26174411351983,6.90833220358018,1.30877643960432,0.894556680835408,1.75742745329857,"Persoonia linearis","peli","large"
